	logFC	logCPM	LR	PValue	FDR	gene
FRMPD2	2.68667373952424	-0.0679445311168506	14.622343076847	0.000131348018200628	0.0106188999429841	FRMPD2
CD248	1.40718511975781	3.1036186913184	14.6018193446373	0.000132786284949959	0.0106917151218008	CD248
F2RL2	1.70514541076927	2.65455140234943	14.5634801993821	0.000135515638279303	0.0108674798955596	F2RL2
ALDH1A2	1.56213688826317	4.14656337502746	14.5428989029785	0.000137004042691513	0.0109427164700755	ALDH1A2
RN7SL359P	-2.36553336675031	2.464953630736	14.5232354450346	0.000138441443531595	0.0110132937158255	RN7SL359P
MRAP2	-1.40105737487919	3.23621546982407	14.5044276428403	0.000139830501734547	0.0110456382834791	MRAP2
SLC26A4-AS1	2.16828944307965	0.135168726668374	14.50269983047	0.000139958811717455	0.0110456382834791	SLC26A4-AS1
DCN	1.17987770150281	9.09182493892206	14.4443017533732	0.000144365971895114	0.0113484207472333	DCN
APOBEC3C	1.21481185974214	3.86937558056153	14.4235029239617	0.000145969133358672	0.0114292682056585	APOBEC3C
PNMA2	1.79463362197511	1.13863194408247	14.3951005727847	0.000148187365432887	0.011530181733321	PNMA2
PLEKHG1	1.06909383564197	4.46104178896423	14.3921789223829	0.000148417463984824	0.011530181733321	PLEKHG1
CRLF1	2.11495495865405	2.50982535700894	14.3170766891001	0.000154457347584308	0.011952714897886	CRLF1
SERPINB2	2.21642467052598	1.10024238863442	14.3053102547815	0.00015542580729932	0.0119578623794281	SERPINB2
SCARNA5	-2.28402858962094	6.15934955414038	14.3016733471861	0.000155726385572802	0.0119578623794281	SCARNA5
CCDC15	-1.74206005761556	3.22984803828374	14.2715452717481	0.000158238988255717	0.0121040653785758	CCDC15
EDIL3	1.52973201212059	4.33626627665867	14.2328701909625	0.000161524329253769	0.0122168643875313	EDIL3
IGSF1	1.97039183266222	3.00528317105593	14.2298781738225	0.000161781337543873	0.0122168643875313	IGSF1
NHSL2	1.32143253697753	4.10459165868233	14.2240597323671	0.00016228230978753	0.0122168643875313	NHSL2
NUMBL	1.28672813383899	3.03654174045204	14.2145117938104	0.000163107782259744	0.0122168643875313	NUMBL
MCAM	1.21864732033664	6.8799155907376	14.2065603541738	0.000163798454865827	0.0122168643875313	MCAM
HIST1H4B	-1.13926217914292	4.39302041466552	14.2022787956179	0.000164171575943856	0.0122168643875313	HIST1H4B
IRX2	1.39020056190723	5.3736607612116	14.1932080849306	0.000164964883029704	0.0122168643875313	IRX2
CASQ2	1.23380486142509	2.90618473335109	14.1920061755134	0.000165070289007311	0.0122168643875313	CASQ2
CDH19	2.00958922306505	5.59072447902718	14.1900477911012	0.0001652421822328	0.0122168643875313	CDH19
CYBRD1	0.889807874900964	7.69512919234816	14.1459576352928	0.000169160186022658	0.0124602139985875	CYBRD1
PURPL	3.43991936384396	0.934356127841124	14.1279941625868	0.000170783185880694	0.0125333431763662	PURPL
HIST4H4	-0.839025873695117	4.94456785541384	14.0314922504621	0.000179774433891181	0.0131074091882343	HIST4H4
RPLP0P2	1.7330159347381	2.71503963095976	14.0299314579675	0.000179923708185236	0.0131074091882343	RPLP0P2
AC100823.1	2.12657806104114	-0.0741180069671733	14.0189865948166	0.000180973988889293	0.0131358054417163	AC100823.1
EPHX2	-0.884886552536175	5.59606803488793	14.0106854567572	0.000181774691192641	0.0131459456670518	EPHX2
ATP8A1	-1.12335992615563	6.28770427206025	13.9169070033396	0.000191072008443241	0.0137682612460839	ATP8A1
PAPPA2	1.92374943245634	1.51347046695097	13.8898277137899	0.000193844775062537	0.0138865085597918	PAPPA2
NMRK1	-0.807380967898432	5.36071792170904	13.8872629756002	0.000194109482080758	0.0138865085597918	NMRK1
PRKACB	-1.11892122727128	8.12666794369491	13.8678604766296	0.00019612385041667	0.0139559548269948	PRKACB
LUM	1.68795843215188	6.59191502114431	13.8644157599776	0.000196483676164448	0.0139559548269948	LUM
LCNL1	1.61330187072125	0.807639699072913	13.852490940735	0.000197734454429037	0.0139948143405149	LCNL1
PTK7	1.52488922742823	6.3675784155638	13.8442427334597	0.000198604287787409	0.0140065321826808	PTK7
RAB38	1.92567900884042	1.94383551325269	13.8251243888271	0.000200635308210981	0.0140296548321242	RAB38
SPRY4	1.39842123599452	3.73670585356315	13.8240136745158	0.000200753945063648	0.0140296548321242	SPRY4
GATA2	1.24425702959618	1.92791372119249	13.8212592602519	0.000201048452692849	0.0140296548321242	GATA2
OSTF1	-0.772174290189475	5.48771972553907	13.8000640001232	0.000203329303424963	0.014139206945859	OSTF1
VPS54	-0.784553065497201	7.26035663873694	13.7378765340076	0.000210172966259555	0.0145641810208015	VPS54
GPX3	1.4199480103554	5.67976766066468	13.6947914840448	0.000215050084792856	0.01485040307764	GPX3
WISP2	1.8385446491836	3.95567223950489	13.6290945025303	0.000222707262355097	0.0153259585941805	WISP2
B4GALNT1	1.63452912161703	1.27742631632607	13.613440195571	0.000224571991758785	0.0154009923175818	B4GALNT1
THBS2	1.37539790943435	5.49511349032551	13.602402137889	0.000225896287362795	0.0154312909854458	THBS2
CFH	1.44334457043211	7.95099283687656	13.596848039023	0.000226565615836191	0.0154312909854458	CFH
RN7SL454P	-2.65884369803206	1.67709545208698	13.5788284681798	0.000228750958009053	0.0155269592248602	RN7SL454P
XG	2.12136586162735	0.403388753438777	13.5673664880658	0.000230152061630073	0.0155689258561187	XG
TPSAB1	2.74111059992786	0.554618974837874	13.5403922460881	0.000233483592404	0.0157107863690389	TPSAB1
CYP27C1	2.27488931370573	-0.0193895359476839	13.5305260947085	0.000234714241516161	0.0157107863690389	CYP27C1
SULF2	1.18005432257057	5.56389925738875	13.5248022580749	0.000235431195214153	0.0157107863690389	SULF2
SMAD9	-1.51030640929224	6.08871490435613	13.5207146364919	0.000235944551052209	0.0157107863690389	SMAD9
DCD	4.17096716038732	1.77611414215941	13.5186921296212	0.000236198970451661	0.0157107863690389	DCD
SNORD94	-2.64326221877454	3.56046280530602	13.5118187449734	0.000237065669670519	0.0157158734613576	SNORD94
LOXL1	1.34356883669173	2.90396140518516	13.4637345272508	0.000243219154555149	0.0160702410159229	LOXL1
NRP1	1.03235895084774	7.16096916211788	13.4362013190316	0.000246814882551704	0.0162538224641996	NRP1
RN7SL364P	-2.30127715036721	0.182544610898709	13.4156841320999	0.000249529141546771	0.0163094801510708	RN7SL364P
HTRA1	1.12286940703033	6.57688625179205	13.4080188635615	0.000250550896691184	0.0163094801510708	HTRA1
SVEP1	1.11528626640096	7.05854528730006	13.4068699694508	0.000250704403452889	0.0163094801510708	SVEP1
ADCYAP1	3.86176802758328	1.49575100513764	13.4051057346394	0.000250940312058913	0.0163094801510708	ADCYAP1
KIAA1755	1.72471385926531	3.82431196494645	13.3853238353614	0.000253600861555831	0.0164287098847634	KIAA1755
HEPACAM	1.79052174335585	1.32069325995146	13.3251140124383	0.000261874986985635	0.0169096420167867	HEPACAM
PADI2	1.93763182486806	6.75323549139464	13.3082074118519	0.000264246874385345	0.0169154515309058	PADI2
CPXM1	2.37292868459009	3.15574250390874	13.3075560440521	0.00026433868905737	0.0169154515309058	CPXM1
SCARF2	1.34630277092691	1.75842794489871	13.30629478047	0.000264516564064346	0.0169154515309058	SCARF2
MID1	1.26239266927292	4.70024508525459	13.2734690603918	0.000269188622497209	0.0171124288938553	MID1
CFB	1.698412744854	2.84516112462811	13.272570400084	0.00026931769125989	0.0171124288938553	CFB
HUNK	1.76557217060608	1.17181964628904	13.2654324933187	0.000270345080542203	0.0171230030631316	HUNK
NTM-AS1	3.33747850748102	1.40351078054826	13.2483353052523	0.000272822045202588	0.0172250312221875	NTM-AS1
KCNMB4	1.30901916363621	3.61515400468326	13.198234115207	0.000280213023207075	0.0176356854605769	KCNMB4
CYP26B1	1.73909245015282	2.88223830038817	13.1690033884351	0.000284618069150393	0.0178250754813017	CYP26B1
CSN3	2.39748512091118	2.05928465832237	13.1663933224083	0.000285014782937146	0.0178250754813017	CSN3
LINC00639	1.25922787176791	2.96175568873561	13.1257980222158	0.000291257271324911	0.0181583843639806	LINC00639
ETV5	1.61780936007877	4.74003292700792	13.1176286175049	0.00029253007585965	0.0181807442146772	ETV5
AL139241.1	1.52218132511023	1.47039798331235	13.0973206456087	0.000295718435753325	0.0183216456394459	AL139241.1
GRIP2	1.53173301844751	2.40858364605582	13.0874540718396	0.000297280114619164	0.0183612016134967	GRIP2
RGS6	1.66957612310505	1.51204332745711	13.0809374242424	0.000298316124753307	0.018368145786668	RGS6
ZCCHC24	0.891922676920583	4.85460895456213	13.0560074009881	0.000302313186894604	0.0185272684686823	ZCCHC24
PCSK5	1.00915287813342	4.34753362728911	13.0532190638834	0.000302763588712879	0.0185272684686823	PCSK5
RHOJ	1.17399228070646	3.24708606869013	13.0367102021959	0.00030544417077563	0.0186131863986093	RHOJ
SCG2	2.07323891613499	0.0789249945467207	13.033064082496	0.000306039418360079	0.0186131863986093	SCG2
RN7SL200P	-1.9519209422115	2.44801650718324	13.0218201481166	0.00030788242266634	0.0186584934802463	RN7SL200P
ARHGAP23	1.07931250953638	3.60118643662229	13.0170922345684	0.000308660717769561	0.0186584934802463	ARHGAP23
FAM241A	-1.28644264527109	5.16688244859491	12.9471383433199	0.000320410900975089	0.019310096965432	FAM241A
TIMP2	1.11910334929538	5.9704125860192	12.9257932601759	0.000324085285932819	0.019472532225474	TIMP2
SLC4A11	1.92950128206601	5.45945354473052	12.8722445049991	0.000333491393954205	0.0199377833913276	SLC4A11
OPCML	2.1769782718133	0.547256663800058	12.8696216887357	0.000333959113310617	0.0199377833913276	OPCML
MMP2	1.78088519605004	5.9093497451433	12.8647140028806	0.000334836064596914	0.0199377833913276	MMP2
LINC01152	2.28416812987722	4.97176060026527	12.851703329561	0.000337172189004873	0.0200169567012803	LINC01152
SOX6	1.05633306319458	3.60715365494998	12.8283685211379	0.000341403312515883	0.0201612556455691	SOX6
ADAMTSL1	1.68711060386924	4.37827190168961	12.8271250021484	0.000341630287236362	0.0201612556455691	ADAMTSL1
SNHG19	-1.14982877277968	3.78919876280038	12.8083583596266	0.000345074226783215	0.0203042491782976	SNHG19
PLCD4	1.08670299570174	2.91518793800697	12.7986414466576	0.000346871151368411	0.0203497742136134	PLCD4
LIMCH1	-0.749081297529344	8.18690762129141	12.7650370958637	0.000353158590144529	0.020605628737277	LIMCH1
GRIN2C	-1.43864263265168	4.2235849591893	12.760624306847	0.000353992725165192	0.020605628737277	GRIN2C
LBP	3.21904442758338	0.0952612408868365	12.7587872762108	0.000354340558535234	0.020605628737277	LBP
SNORA47	-1.39076994867653	2.41010501811192	12.7063288709075	0.000364420130648314	0.0210693146481558	SNORA47
NXPH1	-2.92369417661476	0.62909305024736	12.7050794093839	0.000364663701319802	0.0210693146481558	NXPH1
RPL27	-0.733516210795482	7.51852159767414	12.7008344898616	0.000365492435318471	0.0210693146481558	RPL27
CAPN13	2.43101184878806	1.09255744798486	12.6905307516017	0.000367511940478434	0.021116447648375	CAPN13
ST8SIA6	1.51071642501755	1.67561998612944	12.6858473331882	0.000368433594830357	0.021116447648375	ST8SIA6
RBM20	-2.03019329779677	4.58899425434904	12.6795899405255	0.000369668632329322	0.0211263498843838	RBM20
MZT2B	-0.875489157055524	4.41227604219781	12.6554734665898	0.000374467750153364	0.021339296891261	MZT2B
BBOX1	4.10525388191116	1.37346270315736	12.6412894591292	0.000377319631635892	0.0214403795256417	BBOX1
FREM1	1.52413640583869	4.47077658731219	12.6045368295118	0.000384811585919291	0.0218037972101506	FREM1
KLF2	1.61139760734322	3.85096395415297	12.5948387393172	0.000386813426342387	0.0218433259280061	KLF2
SEMA3D	-1.42516242351919	4.53450949763457	12.5905315936451	0.000387705855419658	0.0218433259280061	SEMA3D
SLC18A2	2.07424253623732	1.10497083030244	12.5794215909165	0.000390017418442584	0.0219114870564579	SLC18A2
PRR4	2.58344646413644	8.21445956190426	12.5646584949069	0.000393110575592919	0.0220002529827337	PRR4
SLC22A31	3.97481751573875	0.934339727202823	12.5613372787298	0.000393809838186504	0.0220002529827337	SLC22A31
IRAK3	0.949229441742809	5.13091105067514	12.5186550562171	0.000402908814475997	0.0223940760099198	IRAK3
SNORA37	-2.02290241937153	1.82895772412905	12.5177159280277	0.000403111384329812	0.0223940760099198	SNORA37
AL512361.1	-2.18602329682038	0.755247672548853	12.4954313417102	0.000407948429693434	0.0225996611970558	AL512361.1
TRIM36	1.64376041689559	1.27757372396185	12.4655454608022	0.000414527453844667	0.0229003388946187	TRIM36
FMO4	1.44698391877112	2.44612710383429	12.434558985179	0.000421461828424316	0.0232189275448831	FMO4
SFRP4	2.15107200092667	4.61546345904011	12.4178251581032	0.000425255192114644	0.0232631921058451	SFRP4
VIT	1.4046198781369	3.54072175408365	12.4176625666928	0.000425292218174345	0.0232631921058451	VIT
RNU1-11P	-2.09777184262091	0.133628228186369	12.4107627144914	0.000426866485546878	0.0232631921058451	RNU1-11P
RPL14P1	-1.58073682531568	0.971967764554476	12.4104230140704	0.000426944143133219	0.0232631921058451	RPL14P1
MAN1C1	0.885791341003489	3.7675384849254	12.3814232492106	0.000433626491160691	0.0235627422300651	MAN1C1
H2AFZ	-0.795849074963883	5.3719529016659	12.3661098536762	0.000437197595942049	0.0236920593681076	H2AFZ
SLC6A20	1.83809865566573	1.77333125242522	12.3251892387907	0.00044688662948177	0.0241513078454713	SLC6A20
TCIM	-1.09102167195952	7.25499512687155	12.3120661911423	0.000450039517213619	0.0242557883965974	TCIM
HS6ST1	0.976417776023415	4.07392219631323	12.3053665762312	0.000451657783407241	0.0242772162064952	HS6ST1
GJB5	1.75451018569999	0.569842336661258	12.2985060081993	0.000453321012725644	0.0243009388169477	GJB5
TSPAN11	1.5119312681203	3.8919685951477	12.271199646614	0.000460002467237416	0.0245928200763918	TSPAN11
NTRK2	1.95297882235579	7.18089200084265	12.2642851593741	0.000461710049211661	0.0246033607137986	NTRK2
LAMC1	0.73728112195965	7.81464524149821	12.260393965105	0.000462673818732939	0.0246033607137986	LAMC1
CXCL14	1.45447120678139	6.70667234570045	12.2374769407493	0.000468391229460961	0.0248409727240522	CXCL14
SCARNA13	-1.09428753212781	5.86386489754841	12.2101736680943	0.000475296095507545	0.0251401296474842	SCARNA13
MDK	1.13027598359633	4.10571912928911	12.1969367008301	0.000478680544525164	0.0251912313417911	MDK
ENSG00000261295	1.99993397550309	0.471576757537664	12.1964886506365	0.000478795527312804	0.0251912313417911	ENSG00000261295
PPP1R14C	4.42982971640151	1.14537442568024	12.1721754878743	0.000485076974829373	0.0254543822570094	PPP1R14C
BPIFB1	2.54524909597372	4.46746941608617	12.1580637956778	0.000488760892109597	0.0255802016375675	BPIFB1
EGR3	1.9780157708738	4.74755493319366	12.1491561317573	0.000491100800181503	0.0256352039737788	EGR3
LRRN1	1.33148616577756	3.7677736696399	12.1334716195692	0.000495248399054581	0.0257070660875799	LRRN1
PRB4	4.62936031017585	11.6870786511968	12.128634963039	0.000496534518875791	0.0257070660875799	PRB4
PLXDC2	0.998222623471533	6.72576214762436	12.1254455225318	0.000497384469871522	0.0257070660875799	PLXDC2
CD34	0.830515840845026	4.85558336157446	12.1235892182913	0.000497879830534787	0.0257070660875799	CD34
TP53AIP1	2.30787098674717	1.79486416518044	12.1196209655931	0.000498940441965297	0.0257070660875799	TP53AIP1
SNORA79B	-1.91162778975063	3.77341258453787	12.0989434956618	0.00050450400906252	0.025926552279678	SNORA79B
CYP2S1	1.56491002304556	0.496549020153354	12.0828744352435	0.000508870825503289	0.026083564375282	CYP2S1
ITGB3	1.40367506806087	2.13217681414943	12.0725871053944	0.000511686449856631	0.0261489637918538	ITGB3
ITGA3	1.22073906629595	5.73319758028479	12.0686203452088	0.000512776341453288	0.0261489637918538	ITGA3
AC002463.1	2.25854740577387	0.596009986793706	12.0637207610856	0.000514125767345661	0.02615072445261	AC002463.1
ARHGEF4	1.51452850127066	3.75429632697543	12.0441361118826	0.000519555598370922	0.0263594942357166	ARHGEF4
APP	0.851573313392282	8.65271848797225	12.0264296000212	0.000524514530300728	0.0265433714468725	APP
YPEL4	1.22489348470077	2.12453920455313	12.0165546551888	0.000527300858252894	0.0266166483983085	YPEL4
LSAMP	1.28237578351608	2.80490643397279	12.0101038483039	0.000529129090388464	0.0266413148092298	LSAMP
UNC13C	2.1248754394912	3.12620961495257	11.9910408523834	0.000534569242178163	0.0268472552738366	UNC13C
CXCL12	1.1328733871062	7.29825411002204	11.9744558630501	0.000539348140341698	0.0270190322798884	CXCL12
CHST6	2.24529178847155	4.44446233351705	11.9621405405974	0.000542924634617399	0.0271131753942753	CHST6
AC234772.2	1.85398002407296	0.34778791863569	11.9500070101496	0.000546471749998332	0.0271131753942753	AC234772.2
NKD2	1.92183237991005	2.04302774032902	11.9494692832819	0.000546629489309894	0.0271131753942753	NKD2
TIMP3	0.73296469225405	8.76908332174654	11.9492951579788	0.000546680577891412	0.0271131753942753	TIMP3
LBH	-0.885467280647739	6.96902396888007	11.941017590191	0.000549114796124603	0.0271661568789206	LBH
SDK2	2.06040640266208	3.51851510982039	11.9328536925323	0.000551526305251345	0.0272177547365726	SDK2
CASD1	-0.896747360342005	6.57301641866233	11.918477115857	0.000555798981762247	0.0272801354837401	CASD1
NCEH1	-1.25066204607347	5.11742518963952	11.9178697109224	0.000555980234702183	0.0272801354837401	NCEH1
ECM2	1.07247274257274	5.19033209087758	11.9069924996899	0.000559236175624683	0.0272801354837401	ECM2
DACT3	1.22514273038009	1.28366436750638	11.9064563108018	0.000559397173213819	0.0272801354837401	DACT3
GALM	-1.32365021474736	4.45805033262232	11.9056186105247	0.000559648797132239	0.0272801354837401	GALM
RPL35A	-0.793583364090253	8.54529650522617	11.8815112110509	0.000566939220146846	0.0275403852968357	RPL35A
RIMBP2	2.19545050914929	0.18859181745873	11.8788254724823	0.000567757339687381	0.0275403852968357	RIMBP2
ATP1B3-AS1	2.15366759630838	0.538078638699907	11.8718378903	0.000569891459870667	0.0275766456299461	ATP1B3-AS1
CLDN11	1.51783592094912	3.65960107187871	11.8522022193766	0.000575931970215513	0.0277130747821454	CLDN11
VSNL1	2.28525734345234	2.83480321774851	11.8486268574965	0.000577038794164469	0.0277130747821454	VSNL1
MIR34AHG	1.13215397670186	4.19999327778371	11.8473537942351	0.000577433414357133	0.0277130747821454	MIR34AHG
GUCY1A1	1.0908471207076	5.56631081325096	11.8404159231723	0.000579588787871427	0.0277130747821454	GUCY1A1
CBX2	1.55869856588036	0.752527120953785	11.8401288305999	0.00057967815312613	0.0277130747821454	CBX2
INTS6L	-0.944209304825838	6.15051975166091	11.829850635142	0.000582886698587317	0.0277996418741116	INTS6L
AL590226.2	2.13918506589452	0.502930868417353	11.8202795260055	0.000585890635457881	0.0278760597081013	AL590226.2
HIC1	1.25222735983531	3.84922220361415	11.8035975876106	0.000591163755043815	0.0280598204303375	HIC1
RN7SL748P	-1.73515321449858	0.697415356833259	11.797640463072	0.000593058377492444	0.0280827262180232	RN7SL748P
IGLV1-41	-3.95490802269435	1.8795486155733	11.7805041801664	0.000598542711895683	0.0282213150986621	IGLV1-41
GFRA3	1.84598517475307	1.35874376570931	11.7796321671637	0.000598823158268071	0.0282213150986621	GFRA3
MUM1L1	2.30905328348065	0.142367699648111	11.762675928849	0.000604302873395062	0.0284122353335248	MUM1L1
ACAN	2.75356411639746	1.13404488056388	11.7456824613286	0.000609845426885516	0.0286052024761772	ACAN
AC108058.1	1.77417058039891	2.29628528302519	11.7355123590178	0.000613187011885199	0.0286942665702891	AC108058.1
